20241223 072400;21707.5;21713;21707.5;21708.5;377
20241223 072500;21708.75;21710.75;21702.75;21702.75;200
20241223 072600;21703;21710.25;21702.75;21708.75;267
20241223 072700;21708.25;21714.75;21707.75;21711.75;331
20241223 072800;21711.75;21713.75;21707.75;21713.75;157
20241223 072900;21714.25;21720.25;21713.75;21717.5;331
20241223 073000;21717.25;21720.75;21707.25;21710.25;779
20241223 073100;21711;21720.75;21710;21720.5;542
20241223 073200;21720.75;21720.75;21715;21716.25;294
20241223 073300;21716;21716;21705;21710;602
20241223 073400;21709.75;21710.75;21702.75;21703.5;240
20241223 073500;21703.25;21713;21703.25;21711.5;342
20241223 073600;21711.25;21715.5;21709;21711.5;235
20241223 073700;21711.5;21711.5;21706.75;21707.75;227
20241223 073800;21708;21712.75;21705.75;21709;203
20241223 073900;21709.5;21712.75;21708.5;21709;126
20241223 074000;21709.25;21712;21704.5;21711;289
20241223 074100;21711.5;21714.75;21710;21713.75;161
20241223 074200;21713.5;21716.25;21710.5;21714.25;243
20241223 074300;21714.25;21719.25;21711.5;21716.25;230
20241223 074400;21716.25;21717.75;21712.75;21716.25;260
20241223 074500;21716.5;21724.25;21716;21721.5;564
20241223 074600;21721;21725.75;21720.25;21721.75;476
20241223 074700;21722;21722;21717.75;21721.75;267
20241223 074800;21722;21727.75;21722;21727;447
20241223 074900;21726.75;21727.75;21722.75;21723.5;246
20241223 075000;21723.25;21723.25;21718.25;21720.25;243
20241223 075100;21719.75;21725;21718.25;21724.25;205
20241223 075200;21724.25;21725;21722.5;21723.75;99
20241223 075300;21723.75;21723.75;21717;21721.25;215
20241223 075400;21721.25;21722.5;21716.25;21721;246
20241223 075500;21721;21722.25;21718.75;21720;114
20241223 075600;21719.25;21725.75;21716.5;21722.25;234
20241223 075700;21722;21727;21722;21725.75;187
20241223 075800;21726.5;21729.5;21720;21721.25;221
20241223 075900;21721.75;21723;21710.5;21711.25;250
20241223 080000;21711.5;21713.25;21708.75;21711.75;292
20241223 080100;21712.25;21713.75;21696;21702.25;1064
20241223 080200;21702.5;21711.25;21697.25;21699.75;666
20241223 080300;21700.25;21706.25;21699.25;21700.5;378
20241223 080400;21700.5;21710.5;21698;21702;624
20241223 080500;21702;21711;21700;21702.75;524
20241223 080600;21702.75;21710.5;21700;21700.25;625
20241223 080700;21700.75;21701;21693;21698.5;812
20241223 080800;21698.5;21705.25;21695.25;21703.75;381
20241223 080900;21703.75;21707.5;21701;21703.25;360
20241223 081000;21704.5;21710;21702.75;21706;339
20241223 081100;21705.5;21715.75;21704.75;21709;669
20241223 081200;21708.75;21716.75;21704.5;21715.25;563
20241223 081300;21715.25;21718.5;21712;21717.25;297
20241223 081400;21717.75;21720.25;21706.25;21709.5;399
20241223 081500;21711.25;21713;21706.25;21706.75;343
20241223 081600;21706.25;21713.25;21700.75;21708.75;523
20241223 081700;21708.5;21712;21705.75;21711.75;288
20241223 081800;21711;21714.75;21707.25;21711.5;311
20241223 081900;21712.25;21716.25;21709;21710.5;325
20241223 082000;21711;21715;21698;21699.25;511
20241223 082100;21699.25;21701.25;21692;21693.5;614
20241223 082200;21694.25;21698.75;21688.5;21697.5;697
20241223 082300;21698;21699.5;21689.75;21695.25;491
20241223 082400;21695;21698.75;21689.25;21693.25;479
20241223 082500;21692.5;21696;21689.25;21692;276
20241223 082600;21692;21692.5;21681;21682.75;1060
20241223 082700;21683;21685.75;21680.5;21684.75;490
20241223 082800;21684.5;21684.5;21672.75;21675.75;1089
20241223 082900;21675.25;21675.75;21665;21670;915
20241223 083000;21670.25;21677.5;21669.5;21673.5;730
20241223 083100;21673.25;21679.25;21669.5;21674.5;708
20241223 083200;21674.25;21677.75;21665;21669.5;729
20241223 083300;21669.5;21671.5;21663.75;21665.25;482
20241223 083400;21665.5;21672.25;21661;21670.5;705
20241223 083500;21670.25;21673;21667.75;21670.75;384
20241223 083600;21670.25;21681.5;21665.5;21678.25;800
20241223 083700;21678.75;21683.5;21674;21683.25;614
20241223 083800;21683;21689;21682.5;21686.5;794
20241223 083900;21685.75;21688.75;21681.75;21682.25;386
20241223 084000;21681.75;21682;21674.25;21681;621
20241223 084100;21680.75;21685.75;21680.75;21681.5;283
20241223 084200;21681;21685.75;21677.25;21685;383
20241223 084300;21684.75;21692;21681;21689.25;709
20241223 084400;21689.75;21698;21688;21694;817
20241223 084500;21694.5;21697.5;21690.5;21693.5;444
20241223 084600;21693.5;21695;21687;21690;455
20241223 084700;21689.5;21696.25;21688.5;21690.75;438
20241223 084800;21691;21699.25;21690;21696.75;428
20241223 084900;21697;21699.5;21695.25;21699.5;474
20241223 085000;21699.25;21701;21688;21688.75;608
20241223 085100;21688.75;21696.25;21687.25;21694.25;503
20241223 085200;21694.5;21701.25;21692.25;21699.25;421
20241223 085300;21699;21701.25;21690.75;21691.75;303
20241223 085400;21691.5;21692.5;21681.5;21683;518
20241223 085500;21683.25;21690.5;21679.25;21687.25;484
20241223 085600;21687.25;21692;21684.5;21684.75;405
20241223 085700;21684.5;21687.5;21682.75;21685;366
20241223 085800;21686;21690.25;21681.25;21690;323
20241223 085900;21690;21693;21683.5;21685.5;426
20241223 090000;21685.5;21685.75;21672.75;21674.5;670
20241223 090100;21675;21683.5;21668.5;21682.75;1601
20241223 090200;21683.25;21693.5;21679.75;21686.25;972
20241223 090300;21687;21688.5;21677;21681.5;835
20241223 090400;21682;21685;21673.25;21673.25;496
20241223 090500;21673.75;21675.25;21662.25;21667.25;824
20241223 090600;21667.25;21673.75;21660.5;21663;1077
20241223 090700;21663.5;21677;21663.5;21674;527
20241223 090800;21674.5;21685.5;21673.75;21680.5;677
20241223 090900;21679.5;21685.75;21675.75;21685.25;552
20241223 091000;21685.75;21688;21680.5;21685.5;365
20241223 091100;21686.25;21690.5;21677.75;21688.5;608
20241223 091200;21688.5;21691;21686.25;21688.75;474
20241223 091300;21688;21688.25;21677;21679.5;520
20241223 091400;21680.5;21680.75;21672;21672;468
20241223 091500;21672;21677.25;21663.5;21664.25;956
20241223 091600;21664.5;21672.5;21663;21665.25;699
20241223 091700;21665.5;21667.75;21659;21664.75;790
20241223 091800;21664.75;21673.5;21664.5;21669.5;516
20241223 091900;21671.25;21672;21663.25;21667.75;515
20241223 092000;21667.25;21670;21657;21661.5;704
20241223 092100;21661.5;21667.5;21656.5;21665.5;585
20241223 092200;21666.5;21671;21658.25;21659.25;560
20241223 092300;21659;21668;21656.5;21665.75;420
20241223 092400;21666.25;21673;21664.75;21665;515
20241223 092500;21664.75;21664.75;21654.25;21658.5;703
20241223 092600;21659.75;21663.25;21655.5;21658.75;337
20241223 092700;21657.75;21663.25;21656;21663;399
20241223 092800;21663.25;21668;21655.25;21657.25;522
20241223 092900;21657.5;21663.75;21656.75;21663.25;274
20241223 093000;21663.25;21666.75;21660.5;21664;311
20241223 093100;21663.5;21676.75;21663.5;21670.5;652
20241223 093200;21671.25;21677.75;21668.75;21676.75;621
20241223 093300;21677;21680.25;21671.25;21674.5;478
20241223 093400;21675;21681;21668.25;21671;554
20241223 093500;21671;21675.5;21667.75;21674.25;269
20241223 093600;21675;21679;21672;21678.25;426
20241223 093700;21677.5;21679.5;21671;21672.25;268
20241223 093800;21672.5;21676.5;21670.25;21676;203
20241223 093900;21676;21681.75;21675.75;21678;390
20241223 094000;21678.25;21683;21678;21680.5;281
20241223 094100;21681.25;21685;21679;21684;409
20241223 094200;21684.5;21687;21683;21685.75;373
20241223 094300;21685.75;21690.25;21685.25;21686.5;422
20241223 094400;21686;21686.5;21680;21682.5;302
20241223 094500;21682.5;21683;21674.75;21676;342
20241223 094600;21675.75;21688.75;21675.75;21685;534
20241223 094700;21684;21687.75;21675.25;21677;346
20241223 094800;21677;21682.5;21676.5;21682.5;273
20241223 094900;21682.5;21683.25;21677;21679.5;156
20241223 095000;21679.5;21686.5;21679.5;21685.25;171
20241223 095100;21685.5;21686.25;21682.75;21683.25;147
20241223 095200;21683;21683;21674.5;21677.5;356
20241223 095300;21677.75;21679.25;21675.25;21677;149
20241223 095400;21676.75;21677.25;21668.25;21669.5;450
20241223 095500;21669.25;21671.75;21666.25;21670;414
20241223 095600;21669.5;21672.75;21666.25;21672;305
20241223 095700;21672;21672.75;21668.25;21670.5;218
20241223 095800;21671.25;21673.25;21664.5;21665;379
20241223 095900;21665.25;21670.5;21664;21669.5;303
20241223 100000;21669.25;21671.25;21662.75;21665.75;284
20241223 100100;21665.75;21671;21664.25;21669;298
20241223 100200;21669.5;21676.25;21668.5;21669.5;442
20241223 100300;21669.25;21672;21666;21671.5;217
20241223 100400;21672;21675.5;21667.25;21668;314
20241223 100500;21668.25;21668.25;21660;21665.25;490
20241223 100600;21665.75;21670;21664;21669.25;278
20241223 100700;21669;21672.75;21663.5;21664;276
20241223 100800;21664;21666.5;21662.75;21666.5;104
20241223 100900;21666.5;21671.75;21665.75;21668.75;203
20241223 101000;21669.25;21673.75;21667.75;21671.25;225
20241223 101100;21671.5;21679;21671;21678;364
20241223 101200;21678;21680;21672.75;21673.25;340
20241223 101300;21673.25;21673.25;21669.5;21672.5;220
20241223 101400;21672.5;21672.75;21665.5;21667.25;312
20241223 101500;21668;21669.75;21666;21666.25;128
20241223 101600;21666;21666.75;21657.25;21663.5;627
20241223 101700;21664;21666.75;21662.75;21666.75;198
20241223 101800;21666;21669.5;21664;21665.5;230
20241223 101900;21666.25;21668.75;21661.5;21665.75;263
20241223 102000;21665.5;21667;21664;21666.25;155
20241223 102100;21665.25;21665.75;21661.25;21663;123
20241223 102200;21662.5;21662.5;21658;21661.75;276
20241223 102300;21661.75;21662.75;21657.25;21658.5;188
20241223 102400;21658.5;21659.75;21641.5;21647.5;1487
